parent_asin,product_title,brand,category_l2,category_l3,price,average_rating,rating_number,review_count,first_review_date,last_review_date,lifespan_days,lifespan_months,reviews_per_month,reviews_per_day,rating_number_per_month,velocity_score,velocity_tier
B093213149,"Vitakraft Meaty Morsels Soft Indulgent Cat Treats - Double Layer Extra Meaty - Can Use as Cat Pill Pocket (Chicken with Pumpkin, 1-Pack)",Vitakraft,Cats,Treats,2.48,4.1,1416,2,2021-03-06 06:56:45.575,2021-03-23 12:10:39.351,17,1.0,2.0,0.11764705882352941,1416.0,14.512594479381361,Very High
B08BYK9XFQ,"Kuoser Canvas Dog Winter Coat, Warm Dog Jacket Reflective Fleece Dog Cold Weather Coat Warm Doggie Clothes Waterproof Dog Vest with Zipper Leash Hole for Small Medium Large Dogs",Kuoser,Dogs,Apparel & Accessories,31.99,4.5,1409,2,2020-10-17 00:49:58.916,2020-11-03 14:47:48.623,17,1.0,2.0,0.11764705882352941,1409.0,14.502689966744429,Very High
B09WPT9Z15,"Pet Naturals Superfood Dog Treats with Blueberry and Kale - No Corn, Wheat or Artificial Ingredients - Healthy Snacks for Good Behavior and Training",Pet Naturals,Dogs,Treats,8.25,4.4,1379,2,2018-07-01 14:40:27.481,2018-07-06 18:33:46.884,5,1.0,2.0,0.4,1379.0,14.4596775563025,Very High
B006O7A86O,"ComfortFlex American Made Fully Padded Nylon Non-Chafing Reflective Quick Fit Adjustable Sport Harness for Active Dogs (XSmall, Saffron Yellow)",ComfortFlex,Dogs,"Collars, Harnesses & Leashes",39.5,4.6,1275,2,2016-06-17 18:30:32.000,2016-06-17 18:30:32.000,0,1.0,2.0,2.0,1275.0,14.30297092780947,Very High
B08RD8TP8T,6 Pieces Dog Shirts Cute Printed Dog Clothes Soft Cotton Pet T Shirt Breathable Puppy Sweatshirt Apparel Outfit for Pet Dog (S),Geyoga,Dogs,Apparel & Accessories,15.99,4.3,1216,2,2021-03-30 15:04:45.421,2021-04-15 05:36:13.132,15,1.0,2.0,0.13333333333333333,1216.0,14.208288185975054,Very High
B0BN18ZYYL,Blue Buffalo Nudges Grillers Natural Dog Treats,Nudges,Dogs,Treats,5.98,4.7,1209,2,2023-03-01 19:32:48.009,2023-03-07 23:44:24.257,6,1.0,2.0,0.3333333333333333,1209.0,14.196751277181573,Very High
B0B5B8WB6W,"Blue Buffalo Bones Natural Crunchy Dog Treats, Mini Dog Biscuits, Beef (12-oz bag, 4 count)",Blue Buffalo,Dogs,Treats,19.92,4.5,1191,2,2021-04-30 14:12:53.821,2021-05-12 18:34:41.318,12,1.0,2.0,0.16666666666666666,1191.0,14.16677569525059,Very High
B08PBMBXRX,"Conlun Cat Litter Mat Cat Litter Trapping Mat, Honeycomb Double Layer Design, Urine and Water Proof Material, Scatter Control, Less Waste，Easier to Clean,Washable",Polarduck,Cats,Litter & Housebreaking,12.69,4.2,13857,2,2021-07-09 17:07:39.594,2021-08-20 01:04:29.259,41,1.3469119579500657,1.4848780487804878,0.04878048780487805,10287.97756097561,14.16071467165767,Very High
B09KCY3W9Y,"Canidae Pure Limited Ingredient Premium Dry Cat Food, Real Salmon Recipe, 10 lbs, Grain Free",CANIDAE,Cats,Food,26.45,4.0,1181,2,2016-12-19 23:10:54.000,2016-12-29 03:32:58.000,9,1.0,2.0,0.2222222222222222,1181.0,14.149926395932088,Very High
B0BGLVWDDM,"Calming Dog Bed for Large Dogs, Anti Anxiety Donut Dog Bed, Round Dog Bed, Plush Faux Fur Dog Bed, Fluffy Dog Bed, Soft Cozy Pet Bed, Machine Washable, 36x36inch LightCoffee",CEVICOLZE,Dogs,Beds & Furniture,36.99,4.2,2655,2,2022-06-27 23:48:01.246,2022-08-01 02:59:07.883,34,1.1169513797634691,1.7905882352941176,0.058823529411764705,2377.005882352941,14.118029940150123,Very High
B07D4XCG46,Nylon Dog Collar – Reflective – Franklin Pet Supply Co™ – Comfort Fit – Neoprene – Adjustable – Small – Blue,Franklin Sports,Dogs,"Collars, Harnesses & Leashes",4.99,4.6,1071,2,2018-10-17 17:37:04.744,2018-10-23 00:45:17.502,5,1.0,2.0,0.4,1071.0,13.954562683261495,Very High
B07CVMNPY9,"CollarDirect Adjustable Dog Harness Tribal Pattern Step-in Small Medium Large, Comfort Harness for Dogs Puppy Outdoor Walking (Tribal Magenta, Medium)",CollarDirect,Dogs,"Collars, Harnesses & Leashes",15.99,4.2,1010,2,2020-05-13 14:33:05.676,2020-05-17 02:22:37.789,3,1.0,2.0,0.6666666666666666,1010.0,13.837390438040943,Very High
B0C3J7N4V8,"Jolly Barks Bully Sticks | 100% Beef Pizzle Sticks for Dogs | Premium Odor Free, All Natural, High Protein",Jolly Barks,Dogs,Treats,19.95,4.0,975,2,2021-10-24 17:21:27.904,2021-11-01 14:20:44.310,7,1.0,2.0,0.2857142857142857,975.0,13.766925172826184,Very High
B00NP5VV28,"Great-Dealz LED Dog Collar to Keep Your Dog Safe, Flashing Dog Collar with Extra Batteries, Your Best Friend Deserves Safe Night Walks",Great-Dealz,Dogs,"Collars, Harnesses & Leashes",,3.9,936,2,2016-12-31 15:07:12.000,2017-01-09 16:09:08.000,9,1.0,2.0,0.2222222222222222,936.0,13.685366564476844,Very High
B0BXSXC29X,"YUMA'S Calming Chews for Dogs, Anxiety Relief and Stress, Separation and Sleep Calming Aid -Hemp Seed + Herbs Blend Ashwagandha. Magnolia Bark, Jujube, Maca Root, Passion Flower, Chamomile, Valerian",YUMA'S,Dog Digestive Health,,13.99,4.2,459,3,2023-01-08 15:50:34.859,2023-02-19 03:13:33.846,41,1.3469119579500657,2.227317073170732,0.07317073170731707,340.779512195122,13.656185439502451,Very High
B06XKLG362,"Fresh Step Odor Shield Scented Litter with The Power of Febreze, Clumping Cat Litter, 38 lb",Fresh Step,Cats,Litter & Housebreaking,,4.7,869,2,2019-12-07 18:49:40.085,2019-12-24 05:59:47.672,16,1.0,2.0,0.125,869.0,13.53698642329726,Very High
B0BMK3ZP1R,"Temptations Kitten Treats, Chicken & Dairy, Crunchy and Soft Treat, 3 oz. (Pack of 12)",Temptations,Cats,Treats,30.96,4.8,852,2,2021-12-28 16:49:45.288,2022-01-11 06:40:45.544,13,1.0,2.0,0.15384615384615385,852.0,13.497519094983359,Very High
B0BT3D5PV9,PetSafe NEVER RUST Electronic Pet Door - Automatic Dog and Cat Door - For Small Pets - Pets Weighing 4 - 15 lb,PetSafe,Cats,"Cat Doors, Steps, Nets & Pens",89.85,4.0,838,2,2021-04-02 22:34:49.400,2021-04-02 23:47:46.980,0,1.0,2.0,2.0,838.0,13.464421412934412,Very High
B07SLHT3B6,"Lucy Pet Products Duck, Pumpkin, and Quinoa, 4.5 lb, Model:850657006494",Lucy Pet Products,Dogs,Food,23.75,4.5,797,2,2019-03-29 19:43:07.333,2019-04-25 14:23:20.096,26,1.0,2.0,0.07692307692307693,797.0,13.364217194899618,Very High
B07WS37VXB,"Meat Mates Grain-Free Freeze-Dried Dog Food, Beef Dinner 3.3lb",Meat Mates,Dogs,Food,93.99,4.4,82,3,2019-08-11 19:02:52.722,2019-08-30 18:56:41.927,18,1.0,3.0,0.16666666666666666,82.0,13.256521823389795,Very High
B09V6QZ882,"LaRoo Squeaky Dog Ball Toy, Durable Natural Rubber Squeaker Ball Floating Throwing Training, Teeth Cleaning Chew Toy for Pet Small Medium Large Dogs (6.5CM Orange)",LaRoo,Dogs,Toys,7.99,4.1,690,2,2020-06-16 23:08:23.384,2020-06-16 23:38:54.840,0,1.0,2.0,2.0,690.0,13.07627964753534,Very High
B09DTD8BNY,JanYoo Hamster Hammock Rat Cage Accessories Hanging Bed for Guinea Pigs Rats Sugar Glider Squirrel Small Animals Chinchilla,JanYoo,Small Animals,Houses & Habitats,,4.4,682,2,2020-11-17 16:34:58.718,2020-12-13 18:58:31.191,26,1.0,2.0,0.07692307692307693,682.0,13.05298971914158,Very High
B00HATCT5S,Purina Fancy Feast Medleys Primavera Collection Gourmet Wet Cat Food Variety Pack - (12) 3 Oz. Cans,Purina Fancy Feast,Cats,Food,,4.7,19153,2,2016-06-05 07:57:23.000,2016-07-21 23:04:10.000,46,1.5111695137976346,1.3234782608695652,0.043478260869565216,12674.289565217392,13.049848822455775,Very High
B08PJFVH77,"Nature's Advantage Minnows Dog Treats - Freeze-Dried - All Natural Treat - Made & Sourced in USA - Grain Free - 2.5 oz Resealable Pouch, Brown, 6201",Nature's Advantage,Dogs,Treats,,4.7,656,2,2020-12-31 02:55:08.078,2021-01-08 05:06:23.113,8,1.0,2.0,0.25,656.0,12.97536803696922,Very High
B07DGYNMN6,Franklin Pet Supply- Natural Rope Dog Toys - 4 Pack - Hemp- Play Fetch- Tug of War - Dog Teething - Puppy Chew - Puppy- Teething Toy - Tug Rope - Tug Toy,Franklin Sports,Dogs,Toys,14.99,3.9,649,2,2018-08-30 23:04:34.929,2018-08-31 21:02:23.896,0,1.0,2.0,2.0,649.0,12.953944725779365,Very High
B0C5C54QFK,"THAIN Basic Adjustable Dog Cat Collar Bling Rhinestones Shing Diamonds PU Leather with Rhinestones Buckle (XS(Length 8""-10""), Black)",THAIN,Cats,"Collars, Harnesses & Leashes",6.99,4.4,874,2,2023-01-20 04:14:17.036,2023-02-22 01:48:55.452,32,1.0512483574244416,1.9024999999999999,0.0625,831.3924999999999,12.88796094379536,Very High
B0BHQMNR5N,"Sherpa Seatbelt Harness, Crash Tested Dog Harness, Adjustable, Multi-Purpose, Super Strong, Easy-to-Use, with No-Pull D Ring, Black, x-Large",Sherpa,Dogs,"Collars, Harnesses & Leashes",41.8,4.0,625,2,2019-11-30 00:32:44.971,2019-12-12 10:48:46.539,12,1.0,2.0,0.16666666666666666,625.0,12.878700742200197,Very High
B09V5JQN4D,"Purina Beyond Natural, Grain Free Pate Wet Cat Food, Simple Origins Cod, Herring & Spinach Recipe - (12) 3 oz. Cans",Beyond,Cats,Food,,4.4,622,2,2017-11-05 00:20:35.335,2017-11-28 10:47:29.060,23,1.0,2.0,0.08695652173913043,622.0,12.869093037574906,Very High
B0BHH417Y8,"Hound2O Dog Chew Toys - Squeaky Fetch Ball, Orange - Tough, Engaging, & Interactive Chew Toys - Chew, Chase, & Fetch - Durable Materials That Float, Easy to Clean for Outdoor Play, Non-Toxic Materials",Playology,Dogs,Toys,7.99,4.0,618,2,2022-08-25 17:11:48.651,2022-08-25 17:17:12.068,0,1.0,2.0,2.0,618.0,12.856210545369192,Very High
B0BDT4JB6C,"Amazon Brand – Wag Split Elk Antler, Naturally Shed, Small 4–5.5 inches",WAG,Dogs,Treats,9.89,4.3,590,2,2022-11-15 03:17:21.849,2022-11-17 05:07:41.751,2,1.0,2.0,1.0,590.0,12.763632034812197,Very High
B07PFWTDVN,"Pet Fit For Life Medium (24""x16""x15"") Collapsible/Portable Cat Cage/Condo Plus Bonus Cat Feather Toy and Collapsible Water/Food Bowl (Litter Box Not Included)",Pet Fit For Life,Cats,Litter & Housebreaking,35.95,4.5,583,2,2019-12-02 22:44:34.107,2019-12-09 23:18:37.140,7,1.0,2.0,0.2857142857142857,583.0,12.739801965656454,Very High
B06XPTWLSK,"Best Pet Supplies 251-RD-L Voyager Windproof Fleece Pet Jacket, Large, Red",Best Pet Supplies,Dogs,Apparel & Accessories,12.99,4.2,560,2,2019-02-28 23:34:42.906,2019-03-29 14:14:24.654,28,1.0,2.0,0.07142857142857142,560.0,12.659441811045392,Very High
B0BBSFL6ZJ,"Newborn Pet Scale for Puppy and Kitten, Pet Scale with Detachable Tray for Dog Whelping Nursing, Weigh Pets Baby in Grams, 33lbs (±0.03oz), Size 11""x 9"" Inch (Orange)",ICARE-PET,Dogs,Feeding & Watering Supplies,29.6,4.2,551,2,2022-05-09 02:50:23.195,2022-05-25 22:51:35.103,16,1.0,2.0,0.125,551.0,12.62709609255419,Very High
B08FS3NWQG,"KRUZ PET Reflective Dog Leash - KZROPE5048-L8L - Soft Silicone Grip - Click & Lock Snap - Pet Walking, Running, Training Heavy-Duty, Durable Rope Security, Control and Comfort - Orange - 1/2"" x 4 FT",KRUZ PET,Dogs,Training & Behavior Aids,17.99,4.5,544,2,2018-10-18 00:50:01.281,2018-10-24 22:05:09.835,6,1.0,2.0,0.3333333333333333,544.0,12.601571589326488,Very High
B008EHLTU6,"Van Ness Pets Stainless Steel Cat Bowl, 8 OZ Food And Water Dish",Van Ness,Cats,Feeding & Watering Supplies,4.26,4.4,541,2,2020-09-12 00:57:43.159,2020-10-07 21:59:14.717,25,1.0,2.0,0.08,541.0,12.590532002879293,Very High
B0C6FRX1S1,Higgins Sunburst Gourmet Food Mix for Conures,YiXiEr,Birds,Food,25.97,4.8,15583,2,2021-12-02 00:24:27.397,2022-01-18 02:17:55.005,47,1.5440210249671484,1.2953191489361702,0.0425531914893617,10092.47914893617,12.505011097355647,Very High
B0B5Q649TX,"Glad for Pets Activated Carbon Puppy Training Pads | Carbon Activated Puppy Pads for All Dogs | Giant Sized Dog Training Pads, Super Absorbent and Leak Proof Puppy Pee Pads, 72-Count",Glad,Dogs,Litter & Housebreaking,,4.5,110732,53,2019-01-26 23:56:39.082,2023-03-11 22:59:17.823,1504,49.40867279894875,1.072686170212766,0.03523936170212766,2241.145,12.45911811676014,Very High
B0BM6XJFBH,"Cadet Premium Grade Beef Hide for Dogs, Rawhide Long Lasting Dog Chews, Chips, Curls & Rolls for Small/Medium/Large Dogs",Cadet,Dogs,Treats,15.56,4.5,491,2,2017-11-26 09:24:01.805,2017-12-20 02:01:07.792,23,1.0,2.0,0.08695652173913043,491.0,12.396957432984616,Very High
B08V1K89FM,WOPOKY 4FT / 5FT / 6FT Geninue Leather Leash for Small to Medium Dogs Training and Walking - Color Black/Brown,WOPOKY,Dogs,Training & Behavior Aids,16.99,4.5,423,2,2021-05-11 00:22:57.667,2021-05-29 23:06:31.619,18,1.0,2.0,0.1111111111111111,423.0,12.099466910463915,Very High
B09248ZPXV,"AOKLANT Cats and Dogs Food Placemat Tray,Non-Stick Food Pad Water Cushion Waterproof,Anti-Slip Pet Bowl Mats,Pet Feeding Mat",AOKLANT,Dogs,Feeding & Watering Supplies,9.99,4.5,197,3,2021-07-13 16:56:58.568,2021-08-23 14:53:19.954,40,1.314060446780552,2.283,0.075,149.917,12.073113631075623,Very High
B08Z5HKJR8,"almo nature HQS Natural Chicken Drumstick, Additive Free, Grain Free, Adult Cat Canned Wet Food , Shredded., 24 x 140g/4.94 oz (1103H)",almo nature,Cats,Food,,4.4,414,2,2019-06-13 01:45:37.315,2019-07-04 13:53:01.340,21,1.0,2.0,0.09523809523809523,414.0,12.056557040461396,Very High
B07XYRFCDS,Zero/G Roasted Chicken Recipe Mini Dog Treats 6 oz,Darford,Dogs,Treats,7.49,4.6,262,5,2020-02-22 17:41:19.264,2020-05-04 16:25:38.271,71,2.3324572930354797,2.1436619718309857,0.07042253521126761,112.32788732394366,11.944814699964166,Very High
B07FMKYNXK,Petper ABJNLCLP01 Dog Nail Clippers with Safety Guard Lock and Sturdy Non Slip Handles Blue,Petper,Cats,Grooming,,4.0,52,3,2019-02-16 20:21:38.404,2019-02-22 19:27:57.000,5,1.0,3.0,0.6,52.0,11.910875740656365,Very High
B0866G59HT,"BENTOPAL Automatic Cat Toys Interactive Cat Feather Toys, Pet ExerciseToys, Electric Cat Toys for Indoor Cats/Kitten with Feather, 2020 Upgrade (Tails - New)",BENTOPAL,Cats,Toys,11.99,4.4,381,2,2022-04-13 00:56:30.619,2022-04-16 17:44:40.845,3,1.0,2.0,0.6666666666666666,381.0,11.89084121721315,Very High
B09HKGJ9XK,"Casencase Squeaky Dog Toys for Large Dogs, Dog Plush Toys for Medium Breed, Durable Natural Rubber Dog Toy for Teething Cleaning, Cute Dog Toys",Casencase,Dog Stocking Stuffers: Toys & Treats,,14.85,4.2,366,2,2022-04-03 02:19:35.505,2022-04-05 01:15:04.405,1,1.0,2.0,2.0,366.0,11.810723696109141,Very High
B08NSVJF5Y,"Reflective Dog Collar with Buckle Adjustable Safety Nylon Collars for Small Medium Large Dogs, Black S",BOOMIBOO,Dogs,"Collars, Harnesses & Leashes",4.99,4.6,5033,4,2022-11-05 18:28:07.256,2023-02-02 17:03:01.235,88,2.890932982917214,1.3836363636363638,0.045454545454545456,1740.9604545454547,11.794075097643809,Very High
B081YXX4ZM,"hygger 200W Titanium Aquarium Heater for Salt Water and Fresh Water, Digital Submersible Heater with External IC Thermostat Controller and Thermometer, for Fish Tank 20-45 Gallon",hygger,Fish & Aquatic Pets,Aquarium Heaters & Chillers,54.99,4.6,359,2,2019-12-31 09:37:21.297,2020-01-15 10:35:55.937,15,1.0,2.0,0.13333333333333333,359.0,11.772208062900312,Very High
B085JKPNP5,"Furhaven Medium Orthopedic Dog Bed Luxury Edition Faux Fur & Suede Sofa-Style w/ Removable Washable Cover - French Roast, Medium",Furhaven,Dogs,Beds & Furniture,100.99,4.4,2639,2,2020-08-25 13:05:45.725,2020-10-05 21:21:31.202,41,1.3469119579500657,1.4848780487804878,0.04878048780487805,1959.2965853658536,11.69866248441525,Very High
B07YB4Z319,"SUPERJARE Cat Tree with Plush Perch & Dangling Balls, Activity Kitten Centre Tower Equipped with Basket, Scratching Posts and Plush Condos - Dark Gray",SUPERJARE,Cats,Beds & Furniture,,4.7,335,2,2020-01-09 02:42:12.123,2020-01-14 20:41:27.563,5,1.0,2.0,0.4,335.0,11.634222319926408,Very High
B07D7KGGFJ,Pet Craft Supply Comfortable Stylish Soft Pea Coat Outdoor Jacket Sweater Clothes Warm Pup Dog Doggie Cat Shirt Winter Puppy Pajamas for Dogs,Pet Craft Supply,Dogs,Apparel & Accessories,,4.2,312,2,2018-07-24 22:52:56.181,2018-07-31 17:03:19.887,6,1.0,2.0,0.3333333333333333,312.0,11.492406381080306,Very High
B00CIKC0IK,"Dingo Dental Twists for Small and Medium Dogs, 35-Count",Dingo,Dogs,Treats,12.39,4.6,893,3,2015-06-01 22:28:13.000,2015-07-26 16:24:41.000,54,1.773981603153745,1.6911111111111112,0.05555555555555555,503.3874074074074,11.492293544237876,Very High
B07D9ZJTGZ,"Pet Craft Supply Comfortable, Stylish Soft Pullover Sweater Clothes Warm Pup Dog Doggie Cat Shirt Winter Puppy Pajamas for Dogs",Pet Craft Supply,Dogs,Apparel & Accessories,,4.3,308,2,2018-08-14 06:37:46.475,2018-08-21 00:19:25.782,6,1.0,2.0,0.3333333333333333,308.0,11.466682553795492,Very High
B08H2LQB46,Hero | Chuckles Bellies | Gator Plush Dog Toy | Dog Squeaky Toys | Durable Stuffed Animal with 3 in 1 Squeaker,Hero,Dogs,Toys,17.1,4.2,287,2,2021-02-21 17:10:11.077,2021-02-27 09:23:34.710,5,1.0,2.0,0.4,287.0,11.325920960271892,Very High
B0B4GWTX2D,"Unrefined Roasted Lamb with Ancient Grains & Superfoods Dry Dog & Puppy Food, 4 lb., (Model: 1710489)",Earthborn Holistic,Dogs,Food,,4.5,281,2,2020-07-19 19:16:28.114,2020-07-27 11:04:19.243,7,1.0,2.0,0.2857142857142857,281.0,11.283814141876228,Very High
B09H5FT2V7,"Blackwood Dog Food Made in USA Slow Cooked Dry Dog Food [Natural Dog Food For All Breeds and Sizes], Lamb Meal & Brown Rice Recipe, Resealable Bag To Preserve Freshness",Blackwood Pet Food,Dogs,Food,39.99,4.6,277,2,2019-12-31 22:57:09.168,2020-01-10 02:05:38.279,9,1.0,2.0,0.2222222222222222,277.0,11.255242227381274,Very High
B087KDX8JK,"Nutri-Vet Smart Cravers Turkey & Cranberry Healthy Dog Treats| Made with Pumpkin for Dogs | Low Calorie Treats for Dogs | Soft Dog Treats | 5 Ounces, White",Nutri-Vet,Dogs,Treats,,4.6,271,2,2020-08-17 13:46:00.968,2020-08-25 18:48:00.171,8,1.0,2.0,0.25,271.0,11.211604132591996,Very High
B07D7JLRVS,"Pet Craft Supply 8969 V-nk Knit Sweater, X-Small, Khaki",Pet Craft Supply,Dogs,Apparel & Accessories,,4.2,266,2,2018-08-04 01:55:51.548,2018-08-09 10:51:51.748,5,1.0,2.0,0.4,266.0,11.1744973168005,Very High
B07XR99Q2P,"Royal Canin Large Puppy Wet Dog Food, 4.9 oz cans 10-count",Royal Canin,Dogs,Food,36.9,4.4,254,2,2019-12-05 23:13:39.662,2019-12-21 02:44:07.123,15,1.0,2.0,0.13333333333333333,254.0,11.082527090316852,Very High
B08DHC6H8V,DOG STORY ENZO Harness A-Royal Blue-X-Large,DOG STORY,Dogs,"Collars, Harnesses & Leashes",19.9,4.3,39,3,2019-05-25 23:42:47.968,2019-06-15 00:01:04.997,20,1.0,3.0,0.15,39.0,11.06663836234181,Very High
B082N1122X,"CANIDAE Grain Free Pure Ancestral Diet, High Protein Freeze-Dried Raw Coated Dry Cat Food",CANIDAE,Cats,Food,,4.2,241,2,2019-10-29 18:19:28.614,2019-10-29 22:35:09.123,0,1.0,2.0,2.0,241.0,10.977875452313373,Very High
B07KD1NMHV,"Ultra Paws Comfort Coat, Brown Plaid/Reflective, Petite",Ultra Paws,Dogs,Apparel & Accessories,,4.7,229,2,2019-04-01 23:41:04.497,2019-04-14 19:59:51.450,12,1.0,2.0,0.16666666666666666,229.0,10.876158617846391,Very High
B09FBTDZTQ,"The Pioneer Woman Natural Jerky Grain Free Dog Treats, Chicken & Apple Recipe Jerky Strips - 5 Ounce (Pack of 6)",The Pioneer Woman,Dogs,Treats,,4.6,2096,7,2020-02-24 00:18:29.176,2020-07-23 14:17:38.988,150,4.92772667542707,1.4205333333333334,0.04666666666666667,425.3482666666667,10.864612577497208,Very High
B086M3H6GV,"The Pioneer Woman Natural, Grain Free Soft Dog Treats, Chicken & Sweet Taters Recipe Bites - (6) 5 oz. Pouches",The Pioneer Woman,Dogs,Treats,30.8,4.6,2992,6,2020-03-02 05:44:26.179,2020-07-15 23:24:52.231,135,4.434954007884363,1.3528888888888888,0.044444444444444446,674.6405925925926,10.828565293290497,Very High
B09NQX4TDD,"HYPONIC Hypoallergenic Premium Dog Shampoo - Deodorizing, Sensitive Skin, Detangling (All Breeds 10.1 oz)",HYPONIC,Dogs,Grooming,24.5,4.5,217,2,2021-02-14 22:42:50.204,2021-02-14 22:43:29.253,0,1.0,2.0,2.0,217.0,10.768990125578178,Very High
B0BYNHLVLS,Automatic Cat Feeder WiFi App Control: QLIFE 3L Timed Dry Food Dispenser for Small Medium Dog Smart Auto Pet Feeder Remote Control Portion Control Dual Power 10s Voice Recorder - Stainless Steel Bowl,QLIFE,Cats,Feeding & Watering Supplies,42.99,4.4,209,2,2022-11-20 21:22:06.160,2022-11-20 21:30:18.822,0,1.0,2.0,2.0,209.0,10.694215061434937,Very High
B08DGQW9Y3,DOG STORY Beatrix Harness B-Indian Pink-Small,DOG STORY,Dogs,"Collars, Harnesses & Leashes",19.9,4.2,34,3,2019-05-25 21:38:17.670,2019-06-10 12:07:13.150,15,1.0,3.0,0.2,34.0,10.666044184468241,Very High
B0BQHWSL4L,BAPSOUZU Squeaky Dog Toys for Aggressive Chewers/Dog Toys for Medium Small Breed/Interactive Durable/Tough Dog Chew Toys/Cute Christmas Dog Toys/Funny Rubber Strawberry Red,BAPSOUZU,Dogs,Toys,11.99,4.1,205,2,2022-11-10 02:58:25.210,2022-11-10 03:03:23.932,0,1.0,2.0,2.0,205.0,10.655752337579163,Very High
B09XML547H,"Vitakraft Drops with Peanut Treats for Dogs, Bite-Sized Training Snacks, 8.8 Ounce Pouch",Vitakraft,Dogs,Treats,3.99,4.6,1698,2,2014-04-20 18:03:00.000,2014-06-03 00:16:05.000,43,1.4126149802890933,1.415813953488372,0.046511627906976744,1202.026046511628,10.530534116450866,Very High
B075K1YK7G,"WOWOWMEOW Small Animals Warm Hanging Cage Cave Bed for Hamsters, Guinea-Pigs, Rats and Chinchillas (M, Dot-Grey)",WOWOWMEOW,Small Animals,Houses & Habitats,16.99,4.5,2017,2,2020-11-29 23:34:04.171,2021-01-13 16:56:20.113,44,1.445466491458607,1.3836363636363638,0.045454545454545456,1395.3972727272728,10.529282063445846,Very High
B01MSZYBVH,"Caldera Pet Therapy Universal Wrap Carpal/Elbow with Gel, Medium, Black (PET205)","Caldera International, Inc.",Dogs,Feeding & Watering Supplies,53.41,2.8,32,3,2019-08-15 19:29:06.133,2019-09-11 12:28:23.250,26,1.0,3.0,0.11538461538461539,32.0,10.489522684399441,Very High
B0842BT4MR,"Prosperity Pets 100% Real Meat Dog Treats. Healthy Dog Treats Made in USA Only, All Natural, Grain Free, Limited Ingredients. (Beef & Turkey, 3 Pack)",Prosperity Pets,Dogs,Treats,,4.0,188,2,2020-06-22 17:13:03.402,2020-06-24 21:25:53.243,2,1.0,2.0,1.0,188.0,10.483494030119285,Very High
B0B5HRYG9F,"Hip and Joint Supplements for Dogs - 120 Soft Chew Treats - Glucosamine, MSM, Vitamin C, Omega, Chondroitin - for Inflammation, Pain, Mobility, Joint and Cartilage Health - Made in USA",Chew + Heal Labs,Dogs,Health Supplies,24.98,4.4,679,2,2021-02-16 00:52:18.882,2021-03-26 23:51:21.732,38,1.2483574244415243,1.6021052631578947,0.05263157894736842,543.9147368421053,10.449079198752601,Very High
