parent_asin,product_title,brand,category_l2,category_l3,price,average_rating,rating_number,review_count,reviews_per_month,rating_number_per_month,value_score,success_probability,success_score,success_tier,success_rank
B09SVVYGWW,Did You Feed The Fish?,DID YOU FEED THE DOG?,Dogs,Feeding & Watering Supplies,12.95,4.6,20464,7,0.13863370201691608,405.28572543916727,3.526005281008642,0.6389090054821547,63.89090054821547,Very High,91.0
B085JHGHQY,Full Moon Beef Jerky Healthy All Natural Dog Treats Human Grade Made in USA Grain Free 11 oz,Full Moon,Dogs,Treats,14.89,4.6,15022,9,0.15772020725388602,263.25255037420845,2.971104979159647,0.6388560375840965,63.88560375840965,Very High,92.0
B0855LHYMF,"WePet Cat Litter Scoop, Aluminum Alloy Sifter, Kitty Metal Scooper, Deep Shovel, Long Handle, Poop Sifting, Kitten Pooper Lifter, Durable, Heavy Duty, for Litter Box",WePet,Cats,Litter & Housebreaking,13.99,4.8,16513,5,0.15311871227364188,505.68985915492965,3.3321962950601427,0.6388173707502269,63.88173707502269,Very High,93.0
B0C5R91XM9,"Wondercide - Flea, Tick & Mosquito Spray for Dogs, Cats, and Home - Flea and Tick Killer, Control, Prevention, Treatment - with Natural Essential Oils - Pet and Family Safe - Lemongrass 4 oz",Wondercide,Cats,Flea & Tick Control,13.99,4.2,28853,4,0.19734197730956238,1423.4770178282008,3.083203461338386,0.6386214258842816,63.86214258842816,Very High,94.0
B08WLBWQQQ,"Blue Buffalo Wilderness High Protein, Natural Kitten Dry Cat Food, Chicken 2-lb",Blue Buffalo,Cats,Food,14.98,4.8,8087,4,0.15296482412060303,309.25663316582916,2.8832480942163863,0.6385729063862469,63.85729063862469,Very High,95.0
B07CHFQ4NS,"GoTags Paw Print Round Stainless Steel Pet Tag for Dogs and Cats, Personalized with 4 Lines of Custom Engraved ID, in Solid Stainless Steel and 5 Enameled Colors: Blue, Green, Pink, Purple and Red",GoTags,Dogs,"Collars, Harnesses & Leashes",9.45,4.7,12907,4,0.14495238095238097,467.72509523809526,4.707759999990234,0.638530158981658,63.8530158981658,Very High,96.0
B084HY45YJ,"Milk-Bone Gnaw Bones Rawhide Free Dog Chew Treats, Chicken, 16 Mini Knotted Bones",Milk-Bone,Dogs,Treats,8.98,4.6,11468,16,0.3496338837042355,250.60008614501078,4.788201993638841,0.6383553366006471,63.83553366006471,Very High,97.0
B07RLRYKVT,"EcoBark Step in Dog Harness - Reflective Soft Luxurious Mesh Dog Harnesses for XXS, XS, Small, and Medium Dogs - Eco-Friendly Comfort Secure Halter No Pull Adjustable Pet Vest (Aqua Sport, XXXS)",EcoBark,Dogs,"Collars, Harnesses & Leashes",12.99,4.5,7154,5,0.09737683941138836,139.32678182981448,3.0746766831376044,0.6381985653030559,63.819856530305586,Very High,98.0
B01B474XIW,Double Bolster Pet Bed | 24-Inch Dog Bed ideal for Small Dog Breeds & fits 24-Inch Long Dog Crates,MidWest Homes for Pets,Dogs,Beds & Furniture,12.62,4.4,2694,3,0.13732330827067668,123.31633082706766,2.7540630211338852,0.6378887534013024,63.78887534013023,Very High,99.0
B00ODRO7W8,"Honey Care All-Absorb, Small 17.5"" x 23.5"", 120 Count, Dog and Puppy Training Pads, Ultra Absorbent and Odor Eliminating, Leak-Proof 5-Layer Potty Training Pads with Quick-Dry Surface, Blue, A05",HONEY CARE,Dogs,Litter & Housebreaking,19.99,4.5,10512,6,0.09327885597548519,163.42455566905005,2.0846250822957098,0.6377044553121842,63.77044553121842,Very High,100.0
B0B8D7NSGT,"Purina Pro Plan High Protein Cat Food With Probiotics for Cats, Shredded Blend Chicken and Rice Formula - 14 lb. Bag",Purina Pro Plan,Cats,Food,,4.7,6460,6,0.11184323331292101,120.41788120024496,,0.637645109805503,63.764510980550305,Very High,101.0
B0BCR1QTGS,"Maxpower Planet Pet Grooming Brush - Double Sided Shedding and Dematting Undercoat Rake Comb for Dogs and Cats,Extra Wide, White, Dog Grooming Brush, Dog Shedding Brush",Maxpower Planet,Dogs,Grooming,15.47,4.6,50192,8,0.5148414376321353,3230.115179704017,3.218403485917165,0.6375968881982391,63.759688819823914,Very High,102.0
B09BCJ9B41,"Wegreeco Washable Male Dog Belly Wrap - Pack of 3 - (Black,Blue,Olive,Large)",wegreeco,Dogs,Litter & Housebreaking,20.99,4.5,40219,13,0.22638443935926772,700.3812128146453,2.272965149355403,0.6375561488136888,63.755614881368885,Very High,103.0
B0C3H8PS4N,UPSKY Cat Toy Roller 4-Level Turntable Cat Toy Balls with Three Colorful Balls and Bell Ball X Turntable Interactive Kitten Fun Mental Physical Exercise Puzzle Toys.,UPSKY,Cats,Toys,13.99,4.4,43556,19,0.4055820476858345,929.7648246844319,3.35954489623073,0.6374335305084149,63.74335305084149,Very High,104.0
B0C43QMSY9,"Chuckit! Sport Ball Launcher, Medium (18 Inch Length) Slobber Free Pickup",Chuckit!,Dogs,Toys,9.95,4.7,46906,18,0.1428735332464146,372.3125528031291,5.080686866938078,0.6373946848020394,63.73946848020394,Very High,105.0
B07X2R6F2Y,"Meow Mix Seafood Favorites Wet Cat Food, Variety Pack, 2.75 Ounce Cup , 12 Count (Pack of 1)",Meow Mix,Cats,Food,7.98,4.5,10294,17,0.20349193865513174,123.22035391270153,5.210195650072494,0.6373669249647326,63.73669249647326,Very High,106.0
B08P4X8WWR,"S&T INC. Microfiber Pet Bowl Feeding Mat, Anti-Skid and Absorbent, 12.5 Inch x 21 Inch, Typography",S&T INC.,Dogs,Feeding & Watering Supplies,7.99,4.5,4377,3,0.05949185667752443,86.79861889250814,4.722097966379554,0.6371973764785457,63.71973764785457,Very High,107.0
B07RWL9XDQ,"Comtim Pet Food Can Cover Silicone Can Lids for Dog and Cat Food(Universal Size,One fit 3 Standard Size Food Cans),Green and Orange",Comtim,Cats,Food,4.99,4.8,29377,9,0.27644803229061554,902.3570938446015,9.896273866669043,0.6371278826328853,63.71278826328853,Very High,108.0
B07H2F6J74,Amazon Basics Cat Triple Scratching Posts,Amazon Basics,Cats,Beds & Furniture,23.99,4.6,18161,8,0.2139894551845343,485.7828119507909,1.8804751638161301,0.63703903412284,63.703903412284,Very High,109.0
B0BKXK352T,"Blue Buffalo Life Protection Formula Natural Adult Healthy Weight Dry Dog Food, Chicken and Brown Rice 15-lb",Blue Buffalo,Dogs,Food,37.99,4.7,38956,16,0.11676816111244306,284.30128026852077,1.3077126780171067,0.636990183303767,63.6990183303767,Very High,110.0
B08N2ZHGGR,"Nutramax Cosequin Joint Health Supplement for Cats - With Glucosamine and Chondroitin, 55 Capsules",Nutramax Laboratories,Cats,Health Supplies,14.99,4.7,12299,10,0.1011295681063123,124.3792558139535,2.9527395826814136,0.6368608741965662,63.68608741965662,Very High,111.0
B0BP7J7FXJ,Pet Qwerks Talking Babble Ball - Interactive Chew Dog Toy - Large,Pet Qwerks,Dogs,Toys,10.89,4.1,52769,40,0.40982834062605183,540.6557926624032,4.0938624718309296,0.636203673687629,63.6203673687629,Very High,112.0
B0BTLHXCQ1,"TRIXIE Dog Activity Dog Puzzle Toy, Dog Treat Puzzle, Interactive Play Enrichment Toys",TRIXIE,Dogs,Training & Behavior Aids,16.17,4.3,56838,12,0.16588555858310625,785.7169482288828,2.911336138026712,0.6361576902790854,63.61576902790854,Very High,113.0
B089GG3QRC,"Dexas MudBuster Portable Dog Paw Cleaner, Small, Blue,PW700312",Dexas,Dogs,Grooming,16.1,4.4,58324,10,0.21634683724235962,1261.8212935323384,2.9990471320692156,0.6360924679593887,63.609246795938866,Very High,114.0
B0B5H1ZG2B,SPOT by Ethical Products Skinneeez - The Original Stuffless Stuffingless Dog Toys - Squeak Toys Tug Toy Small Dogs and Large Dogs Puppy Chew Toy Alternative Interactive Dog Toy - Fox - Small,SPOT,Dogs,Toys,9.99,4.3,16737,27,0.25627689429373246,158.86319925163707,4.186123974889801,0.6359065811143748,63.590658111437484,Very High,115.0
B09H2JGQDF,"Seresto Cat Vet-Recommended Flea & Tick Treatment & Prevention Collar for Cats, 8 Months Protection | 2 Pack,Yellow",Seresto,Cats,Flea & Tick Control,121.98,4.6,36303,17,0.1891374269005848,403.89741228070176,0.39595460528193366,0.6359052672018096,63.59052672018096,Very High,116.0
B07KYL7MFN,"rabbitgoo Dog Harness, No-Pull Pet Harness with 2 Leash Clips, Adjustable Soft Padded Dog Vest, Reflective No-Choke Pet Oxford Vest with Easy Control Handle for Small Dogs, Turquoise, S",rabbitgoo,Dogs,"Collars, Harnesses & Leashes",24.98,4.5,152355,23,0.3657889237199582,2423.0335423197494,2.1498353983134972,0.6358983073511264,63.58983073511264,Very High,117.0
B09TYC6HPQ,"Purina ONE Natural, Low Fat, Weight Control, Indoor Dry Cat Food, +Plus Indoor Advantage - 22 lb. Bag",Purina ONE,Cats,Food,42.98,4.8,20864,13,0.1874561819043108,300.85275225011844,1.1107486339349266,0.6357032495367027,63.570324953670266,Very High,118.0
B0002DHV16,Cat Dancer Products Charmer Interactive Cat Toy,Cat Dancer Products,Cats,Toys,12.99,4.6,7252,10,0.14906953966699313,108.10523016650342,3.147820176649091,0.6356238173692345,63.56238173692345,Very High,119.0
B073WY47F7,Full Moon USDA Organic Chicken Training Treats Healthy All Natural Dog Treats Human Grade 175 Treats,Full Moon,Dogs,Treats,8.49,4.6,10231,4,0.08556570625439212,218.85568517217146,5.002716911541804,0.635278853006005,63.527885300600495,Very High,120.0
B09QHK1T33,"Milo'S Kitchen Beef Sausage Slices With Rice Dog Treats, 18 Ounce",Milo's Kitchen,Dogs,Treats,12.98,4.7,14317,22,0.2895287505404237,188.41741461305665,3.4649909090904325,0.6352387317354788,63.523873173547884,Very High,121.0
B07T5PCKLG,Amazon Basics Metal Litter Scoop,Amazon Basics,Cats,Litter & Housebreaking,14.44,4.5,3694,3,0.11055690072639225,136.13239709443098,2.5599938538933773,0.6351130780103323,63.51130780103323,Very High,122.0
B003UHUWS0,OUT! PetCare Orange Oxy Stain & Odor Remover | Oxy Clean Pet Stain and Odor Eliminator | 32 oz,OUT!,Cats,Litter & Housebreaking,7.14,4.3,6420,6,0.18617737003058107,199.20978593272173,5.280044164637873,0.6350700121485255,63.50700121485255,Very High,123.0
B095MMN2F1,"Blue Buffalo Health Bars Natural Crunchy Dog Treats Biscuits, Banana & Yogurt 16-oz Bag",Blue Buffalo,Dogs,Treats,4.99,4.7,22115,19,0.2143661971830986,249.51097108969606,9.422658528066487,0.6349770153504185,63.49770153504185,Very High,124.0
B088172SRB,"AUROTH Dog Leash Large Dogs, Heavy Duty Dog Leash Bungee, No Pull Dog Leash for Shock Absorption, Desert Camo Dog Training Leashes for Medium Large Breed Dogs 6FT, 2 Padded Handles",AUROTH,Dogs,"Collars, Harnesses & Leashes",13.99,4.6,12344,3,0.16077464788732393,661.5340845070423,3.0976861649881835,0.6349372916225068,63.49372916225068,Very High,125.0
B09BKLWYTM,"Furhaven Large Orthopedic Dog Bed Sherpa & Suede Deluxe Mattress w/ Removable Washable Cover - Espresso, Large",Furhaven,Dogs,Beds & Furniture,29.99,4.4,23544,9,0.12469731451979972,326.2081747837961,1.4769370642141275,0.6347276712381816,63.472767123818166,Very High,126.0
B0B82JBWCL,PETAGE Tactical Dog Harness for Small Medium Large Dogs No Pull Adjustable Soft Padded Dog Vest Reflective No-Choke Pet Oxford Vest with Easy Control Pet Vest Military Service Dog Harnesses(Green L),PETAGE,Dogs,"Collars, Harnesses & Leashes",9.99,4.4,2678,3,0.1207936507936508,107.8284656084656,3.476483986586214,0.6346593413262531,63.465934132625314,Very High,127.0
B09MDPN4JY,"ZippyPaws Skinny Peltz - Weasel, Skunk, & Wolf - No Stuffing Squeaky Dog Toys, Unstuffed Chew Toy for Small & Medium Breeds, Bulk Multi-Pack of 3 Soft Plush Dog Toys, Flat No Stuffing Puppy Toys - 18""",ZippyPaws,Dogs,Toys,11.99,4.5,63559,21,0.31661218424962856,958.2644675581972,4.150861408918093,0.6344385931527333,63.44385931527333,Very High,128.0
B07D1G19KX,"Purina Friskies Indoor Wet Cat Food Variety Pack, Indoor - (24) 5.5 oz. Cans",Friskies,Cats,Food,18.49,4.6,13538,10,0.38876117496807155,526.3048786717752,2.366755898706193,0.6342944895235163,63.42944895235163,Very High,129.0
B001PKTWDA,"West Paw Zogoflex Hurley Dog Bone Chew Toy – Floatable Pet Toys for Aggressive Chewers, Catch, Fetch – Bright-Colored Bones for Dogs – Recyclable, Dishwasher-Safe, Non-Toxic, X-Small, Aqua",West Paw,Dogs,Toys,10.95,4.5,8293,3,0.05257340241796201,145.33040875071964,3.7082004003313678,0.634227149136925,63.4227149136925,Very High,130.0
B0BPXYK8BJ,"Stella & Chewy's Freeze-Dried Raw Single Ingredient Beef Heart Treats, 3 oz. Bag",Stella & Chewy's,Dogs,Food,14.98,4.6,6499,11,0.267872,158.263648,2.6959922761725728,0.6341379005050911,63.413790050509114,Very High,131.0
B0B1P527L3,"SPOT by Ethical Products – Ceramic Stoneware Pet Bowl for Cats and Small Dogs, Classic Heavy Duty Non Slip Ceramic Cat Dish Small Animal Bowls for Food and Water - 4"" - Small",SPOT,Dogs,Feeding & Watering Supplies,10.1,4.5,7115,4,0.05181276595744681,92.16195744680851,3.952025219756017,0.6341280653759434,63.412806537594335,Very High,132.0
B08DKPTQKN,"IAMS PROACTIVE HEALTH Adult Healthy Dry Cat Food with Salmon Cat Kibble, 7 lb. Bag",Iams,Cats,Food,18.98,4.8,15412,7,0.14368172623061362,316.34610923803103,2.4386849116493288,0.6339135012462429,63.39135012462429,Very High,133.0
B09SD37N1K,"Apasiri Tough Dog Toys for Aggressive Chewers Large Breed, Dog Chew Toys, Durable Dog Toys, Dog Bones Made with Nylon and Rubber, Big Indestructible Dog Toy, Medium Puppy Chew Toys Teething Chew Toys",Apasiri,Dogs,Toys,11.85,4.3,6817,3,0.3836974789915967,871.8885714285715,3.2031630587848734,0.633806781710843,63.380678171084305,Very High,134.0
B0BF729HYX,"Purina DentaLife Made in USA Facilities Toy Breed Dog Dental Chews, Daily Mini - 58 ct. Pouch",Dentalife,Dogs,Treats,10.58,4.7,6330,16,0.33496561210453923,132.52077028885833,3.8884785783135536,0.6336671711740832,63.36671711740832,Very High,135.0
B001GAQ9PI,KONG Stuff-A-Ball - Dog Toy for Aggressive Chewers Treats Dispense Dog Toy - Stuffable Dog Toy - Stuff Treats for Mental Enrichment - Dental Dog Toy for Healthy Teeth & Gums - Large Dogs,KONG,Dogs,Toys,15.99,4.6,5304,5,0.10532871972318339,111.73270588235295,2.4672584887317814,0.6335113670928452,63.35113670928452,Very High,136.0
B09T1H3D5G,FURminator Short Hair deShedding Tool for Medium Dogs,FURminator,Dogs,Grooming,34.0,4.7,21018,10,0.10187416331994646,214.11911646586347,1.375881050792115,0.633425705696127,63.3425705696127,Very High,137.0
B0973Y33PB,"Meow Mix Original Choice Dry Cat Food, 18 Ounce (Pack of 6)",Meow Mix,Cats,Food,20.7,4.7,37145,23,0.2543116600072648,410.71333091173267,2.3891919541986595,0.6330701038882665,63.30701038882665,Very High,138.0
B0B2TXDGC4,Outward Hound Tail Spinner Squeaky Dog Chase Toy with Furry Tail,Outward Hound,Dogs,Toys,14.99,4.3,11932,7,0.07294762067785004,124.34442998972955,2.692753214582356,0.6330519713620547,63.30519713620547,Very High,139.0
B07BYST4YQ,"CollarDirect Leather Cat Collar with Elastic Safety Strap and Bell for Boy, Girl, Kitten (Neck Fit 6""-7"", Purple)",CollarDirect,Cats,"Collars, Harnesses & Leashes",8.99,4.3,15160,13,0.20685833768949294,241.2286461055933,4.604435035189187,0.6330344691212852,63.30344691212852,Very High,140.0
B08B5Q45J6,"Jolly Pets Romp-n-Roll Rope and Ball Dog Toy, 6 Inches/Medium, Blue",Jolly Pets,Dogs,Toys,16.4,4.5,11935,4,0.05735280263777673,171.1264248704663,2.575787466524143,0.632927756863043,63.2927756863043,Very High,141.0
B0BT8WKJHT,Kaytee CritterTrail Fun-nel 5-Pack Straight Small Animal Habitat Tubes,Kaytee,Small Animals,Houses & Habitats,14.73,4.3,14827,10,0.08958210712183638,132.8233902295468,2.8036912441523203,0.6326146058322901,63.26146058322901,Very High,142.0
B01AHM6P18,Fashion's Talk Cat Toys Variety Pack for Kitty 20 Pieces,Fashion's Talk,Cats,Toys,11.39,4.6,8786,5,0.07026777469990766,123.47453370267775,3.667491810648013,0.6325650441322078,63.25650441322078,Very High,143.0
B0BTJ296MW,"Milk-Bone Original Dog Treats Biscuits for Large Dogs, 4 Pounds (Pack of 2) (Packaging May Vary)",Milk-Bone,Dogs,Treats,15.98,4.8,53172,52,0.43378459852014256,443.56143600986576,3.26847740506678,0.6321961849132703,63.21961849132703,Very High,144.0
B0BFRY3Q87,"Wonder Snaxx Healthy Chews Dog Chews, Chicken Liver and Bacon Braids, Bag of 4 Chews",Wonder Snaxx,Dogs,Treats,8.99,4.3,5544,14,0.49324074074074076,195.32333333333335,4.123337393667765,0.6321661121428832,63.21661121428832,Very High,145.0
B072P14B9J,"AMZNOVA Cat Scratcher, Scratching Pad, Durable Recyclable Cardboard with Catnip, Narrow, Glitter Green",AMZNOVA,Cats,Beds & Furniture,13.99,4.5,8103,3,0.14291079812206572,386.0020657276996,2.8949613085545627,0.6321426953767153,63.21426953767153,Very High,146.0
B07J6BC5C4,wegreeco Washable Female Dog Diapers (Pack of 3),wegreeco,Dogs,Litter & Housebreaking,20.98,4.4,38723,19,0.25682060390763767,523.4139076376555,2.2155645998139106,0.6321024982070559,63.21024982070559,Very High,147.0
B0BMK5L5XX,"TEMPTATIONS Classic Crunchy and Soft Cat Treats Seafood Medley Flavor, 30 oz. Tub",Temptations,Cats,Treats,15.48,4.8,16460,46,0.41207769276044737,147.45214832254268,3.0104648761944444,0.6319958871307512,63.199588713075116,Very High,148.0
B0C43VJ5D4,"Chuckit! Max Glow Ball Dog Toy, Medium (2.5 Inch Diameter) for Dogs 20-60 lbs",Chuckit!,Dogs,Toys,5.96,4.7,33477,7,0.24892523364485983,1190.4671495327104,8.216044596076184,0.631927462813315,63.1927462813315,Very High,149.0
B07DGC3M9H,"Cat Litter Mat, XL Super Size, Phthalate Free, Easy to Clean, 46x35 Inches, Durable, Soft on Paws, Large Litter Mat.",Cosyearn,Cats,Litter & Housebreaking,20.39,4.6,12826,6,0.14752827140549274,315.36626817447495,2.134027218007813,0.6317193728590939,63.17193728590939,Very High,150.0
B0C1MPL2BH,"lesotc 2023 Upgraded Dog Water Bottle Foldable,Portable Dog Water Dispenser,Leak Proof Pet Water Bottle for Dogs,Dog Travel Water Bottle for Outdoor Walking,Hiking,Travel,BPA Free,Lightweight",lesotc,Dogs,Feeding & Watering Supplies,19.97,4.6,23814,7,0.41294573643410853,1404.841395348837,2.321438467745659,0.6316004096187197,63.160040961871964,Very High,151.0
B09CVDRYM7,"Blue Buffalo Wilderness Wild Bones Grain Free Dental Chews Dog Treats, Large 10-oz Bag",Blue Buffalo,Dogs,Treats,14.98,4.6,4833,7,0.13284289276807978,91.71852867830424,2.6050584767564597,0.6315545049097738,63.15545049097738,Very High,152.0
B0BHRXMX5K,Pet Qwerks Incredibubbles Interactive Pet Toys - Long Lasting Edible Bubbles for Dogs & Cats,Pet Qwerks,Dogs,Toys,7.83,3.4,9318,7,0.1600901577761082,213.10287002253946,3.9687555631764018,0.6313209952164617,63.13209952164617,Very High,153.0
B098BY53VM,"Outward Hound Bubble Palz Plush Turtle Dog Toy, Small",Outward Hound,Dogs,Toys,,4.4,12341,15,0.1409694350108058,115.98025316455697,,0.6310451106405931,63.10451106405931,Very High,154.0
B0B333N2KZ,"Outward Hound Invincibles Orange Gecko Plush Dog Toy, Large",Outward Hound,Dogs,Toys,8.69,3.8,8894,36,0.3015520088057237,74.50009906439185,3.9763325063728145,0.6308741654229625,63.087416542296246,Very High,155.0
B01DUB00DW,"Midwest Homes for Pets Newly Enhanced Single & Double Door New World Dog Crate, Includes Leak-Proof Pan, Floor Protecting Feet, & New Patented Features, B30DD",New World Pet Products,Dogs,"Crates, Houses & Pens",42.99,4.7,44315,11,0.20592865928659287,829.6116851168512,1.1697086532637972,0.6307340113640582,63.07340113640581,Very High,156.0
B0BYBF8WKY,"PetSafe Easy Walk No-Pull Dog Harness - The Ultimate Harness to Help Stop Pulling - Take Control & Teach Better Leash Manners - Helps Prevent Pets Pulling on Walks - Medium/Large, Apple Green/Gray",PetSafe,Dogs,"Collars, Harnesses & Leashes",22.95,4.4,40154,18,0.14377328785095775,320.72625557596433,2.0323402996226267,0.6307049595251194,63.07049595251194,Very High,157.0
B0BRB6RY2X,Catstages Orkakat Wiggle Worm Dental Catnip Cat Chew Toy,Catstages,Cats,Toys,9.29,4.4,7854,13,0.12221124150710316,73.83439159975293,4.247920820563485,0.6303139104720223,63.031391047202234,Very High,158.0
B01BPCLGC2,"Dreamsticks, dogs , Vegetable & Chicken Chews, Rawhide Free, 5-Count,0.26 pounds",DreamBone,Dogs,Treats,3.99,4.5,6474,41,0.4842995731470703,76.47208381839349,9.897410398384666,0.6302611973979251,63.026119739792506,Very High,159.0
B0BT2XS49P,"MidWest Dog Crate Cover, Privacy Dog Crate Cover Fits MidWest Dog Crates, Machine Wash & Dry",MidWest Homes for Pets,Dogs,"Crates, Houses & Pens",29.15,4.6,4262,18,0.3104362606232295,73.50440793201133,1.3188868170538581,0.6302468333665305,63.024683336653055,Very High,160.0
B07W599V32,Seachem Flourish Excel Bioavailable Carbon - Organic Carbon Source for Aquatic Plants 250 ml,Seachem,Fish & Aquatic Pets,Aquarium Water Treatments,6.93,4.7,6769,5,0.0737046004842615,99.78128813559321,5.9819920519133785,0.6300810822058849,63.00810822058849,Very High,161.0
