brand,product_count,avg_price,median_price,avg_rating,total_rating_number,total_review_count,avg_review_rating,avg_verified_purchase_ratio,animal_types_count,product_types_count,demand_proxy,brand_strength_score
Azwraith,1,16.99,16.99,4.4,1870,2,5.0,1.0,1,1,1870,33.150604635605994
Master Equipment,1,79.69,79.69,4.5,1870,1,5.0,1.0,1,1,1870,33.9040274682334
Evelots,1,15.99,15.99,4.1,1864,2,3.5,1.0,1,1,1864,30.87716696151945
BurgeonNest,1,29.99,29.99,4.5,1853,1,5.0,1.0,1,1,1853,33.8629533575661
Petsfit,3,60.54666666666666,49.99,4.366666666666666,1848,3,5.0,1.0,2,3,1848,32.847814343723776
NPET,1,15.99,15.99,4.3,1847,1,5.0,1.0,1,1,1847,32.34399478446701
WONDAY,1,18.99,18.99,4.0,1839,1,3.0,0.0,1,1,1839,30.070083402412124
PStarDMoon,1,19.99,19.99,4.3,1837,1,5.0,1.0,1,1,1837,32.32066320253722
Alroman,1,8.76,8.76,4.2,1834,1,5.0,1.0,1,1,1834,31.562158994052417
CEVA Animal Health,1,,,4.3,1832,3,4.0,1.0,1,1,1832,32.30894976571073
SEKAM,1,19.79,19.79,4.6,1823,1,1.0,1.0,1,1,1823,34.54042098491767
Pet Health Pharma,1,18.89,18.89,4.4,1818,3,5.0,1.0,1,1,1818,33.02658558547974
Lewondr,1,16.99,16.99,4.5,1808,1,5.0,1.0,1,1,1808,33.75238268427883
Josh's Frogs,1,,,4.2,1805,1,1.0,1.0,1,1,1805,31.49525288270311
Waggin Tails,1,16.09,16.09,4.8,1803,1,5.0,1.0,1,1,1803,35.989256162988326
LONSUNEER,1,9.99,9.99,3.5,1792,1,1.0,0.0,1,1,1792,26.220759157617966
dailydose,1,,,4.2,1791,7,4.428571428571429,0.14285714285714285,1,1,1791,31.46256789284648
Gold Paw,1,28.0,28.0,4.6,1790,2,5.0,1.0,1,1,1790,34.45643524947927
Mr. Peanut's,2,8.99,8.99,4.5,1787,3,5.0,0.75,1,1,1787,33.699838300800565
LE SURE,3,48.32999999999999,46.99,4.433333333333334,1777,4,4.666666666666667,0.3333333333333333,2,2,1777,33.175716911260736
Bond,1,17.99,17.99,4.6,1775,2,3.0,1.0,1,1,1775,34.41774704833973
SCENEREAL,1,11.99,11.99,4.5,1774,2,5.0,1.0,1,1,1774,33.667000658592826
Sweet Feet and Beak,1,12.99,12.99,4.5,1770,1,5.0,1.0,1,1,1770,33.65684837002275
PAWCHIE,2,12.99,12.99,4.3,1768,2,5.0,1.0,1,2,1768,32.15612968488708
Nuanchu,1,23.99,23.99,3.9,1761,1,3.0,1.0,1,1,1761,29.149398745334885
Barleygoo,2,9.49,9.49,4.300000000000001,1758,2,4.5,1.0,2,2,1758,32.131753202371506
Conlun,3,13.156666666666666,13.49,4.366666666666666,1756,3,4.666666666666667,0.0,1,1,1756,32.62495215175032
Catry,3,47.485,47.485,4.133333333333334,1753,5,4.5,0.16666666666666666,1,1,1753,30.8745705814528
Pet Vitamin Co,1,22.99,22.99,4.0,1751,1,1.0,1.0,1,1,1751,29.87405308598535
AIIYME,1,99.99,99.99,4.5,1747,3,5.0,0.3333333333333333,1,1,1747,33.598024002969666
Gen7Pets,2,152.365,152.365,4.45,1744,2,4.0,1.0,1,1,1744,33.21706876413255
yagopet,1,11.99,11.99,4.6,1742,1,5.0,1.0,1,1,1742,34.33147000939209
CoCogo,1,13.99,13.99,4.5,1728,2,5.0,1.0,1,1,1728,33.54884318557481
Strangefly,1,14.99,14.99,4.5,1722,1,5.0,1.0,1,1,1722,33.533200064375684
Homey Pet,1,649.99,649.99,4.4,1721,1,5.0,1.0,1,1,1721,32.78546341394578
Nidawi,1,25.0,25.0,4.5,1720,1,5.0,0.0,1,1,1720,33.52797358295193
YIEPAL,1,14.59,14.59,4.2,1711,1,5.0,1.0,1,1,1711,31.27075373814709
REMOVEURINE,1,57.99,57.99,4.0,1710,3,3.0,1.0,1,1,1710,29.779333095568774
SCOBUTY,1,,,4.4,1709,1,5.0,1.0,1,0,1709,32.75469405778551
Titan,1,14.76,14.76,4.6,1709,2,4.5,1.0,1,1,1709,34.24354378768484
CUTEMATE,1,12.99,12.99,4.5,1699,1,5.0,1.0,1,1,1699,33.47272588519938
Aoyar,1,25.95,25.95,4.3,1698,1,5.0,1.0,1,1,1698,31.982519023189308
Blnboimrun,1,,,4.5,1693,2,5.0,1.0,1,0,1693,33.456815438453994
FULUE,1,13.99,13.99,4.7,1690,1,3.0,0.0,1,1,1690,34.93545413982333
Heininger,1,26.99,26.99,4.5,1686,3,4.333333333333333,1.0,1,1,1686,33.438181871456855
Zento Deals,1,26.95,26.95,4.2,1686,1,2.0,0.0,1,1,1686,31.208969746693068
Molly Mutt,1,15.12,15.12,4.4,1685,1,5.0,1.0,1,1,1685,32.69250220967193
Lobeve,1,,,4.6,1679,1,5.0,0.0,1,1,1679,34.1621257330276
Hydor,1,13.99,13.99,4.0,1676,1,5.0,1.0,1,1,1676,29.699047047292837
QBLEEV,1,15.95,15.95,4.4,1671,2,4.0,1.0,1,1,1671,32.65581349203645
Mozy,1,14.77,14.77,4.1,1669,1,1.0,1.0,1,1,1669,30.424373512184278
AIPERRO,1,25.99,25.99,4.4,1668,1,5.0,1.0,1,1,1668,32.64791166411207
Bojafa,1,9.99,9.99,4.3,1667,1,5.0,1.0,1,1,1667,31.903336506550374
Fido's Fences,1,19.99,19.99,4.4,1666,1,4.0,1.0,1,1,1666,32.6426358841035
SMALLLEE_LUCKY_STORE,2,10.99,10.99,4.15,1664,2,5.0,1.0,1,2,1664,30.782958670020363
Pet Parade,1,,,3.6,1646,1,5.0,1.0,1,1,1646,26.664158628639505
boscute,1,36.99,36.99,4.7,1644,1,5.0,1.0,1,1,1644,34.805829617037524
Davie's Naturals,1,19.99,19.99,4.2,1639,1,1.0,1.0,1,1,1639,31.090296387436624
Pet Dwelling,1,10.98,10.98,4.4,1639,1,5.0,1.0,1,1,1639,32.570786691600276
Puppy Love,1,20.99,20.99,4.5,1638,1,3.0,1.0,1,1,1638,33.30828710434724
VIVOHOME,1,79.99,79.99,4.3,1638,1,5.0,1.0,1,1,1638,31.827918788598467
LUCKITTY,2,23.49,23.49,4.1,1631,2,5.0,0.0,2,1,1631,30.33000229564861
DOGGYZSTYLE,1,11.99,11.99,4.4,1630,3,4.666666666666667,1.0,1,1,1630,32.546573851532465
ComfortFlex,2,31.875,31.875,4.65,1627,5,4.0,1.0,1,1,1627,34.38725009151556
Jumbl Pet,1,44.99,44.99,4.2,1627,1,4.0,1.0,1,1,1627,31.05945169556244
SHINY PET,1,10.99,10.99,4.6,1627,1,5.0,1.0,1,1,1627,34.01749471418743
PORDLIE,1,20.12,20.12,4.0,1624,1,1.0,1.0,1,1,1624,29.57305237905535
Tuff Pupper,3,23.46,23.46,4.166666666666667,1617,4,4.166666666666667,0.6666666666666666,1,3,1617,30.78727540674349
Revival Animal Health,1,,,4.5,1614,1,5.0,1.0,1,1,1614,33.241906060455406
Redbarn Pet Products,3,91.89,91.89,4.3999999999999995,1612,8,4.5,0.6666666666666666,1,2,1612,32.497744743750914
Marina,3,20.975,20.975,4.333333333333333,1610,6,3.777777777777778,1.0,1,3,1610,31.99997832710022
Indipets,1,,,4.7,1606,4,5.0,1.0,1,0,1606,34.69598451896631
Happy Hen Treats,1,,,4.8,1601,1,5.0,1.0,1,1,1601,35.41923901261586
PASRLD,1,14.99,14.99,4.3,1598,2,5.0,1.0,1,1,1598,31.721674965186
Petcare,2,11.88,11.88,4.25,1592,2,3.0,1.0,1,2,1592,31.336840817117707
Hyhug,1,12.99,12.99,4.6,1588,1,5.0,0.0,1,1,1588,33.90595676606889
halinfer,1,49.99,49.99,4.7,1587,1,5.0,1.0,1,1,1587,34.64008401649328
Berytta,1,20.99,20.99,4.5,1582,2,5.0,1.0,1,1,1582,33.151846769464555
AQUATICBLENDEDFOODS,1,14.99,14.99,4.5,1576,1,5.0,1.0,1,1,1576,33.13475814133368
Rx Vitamins,3,30.423333333333332,32.54,4.5,1571,3,5.0,1.0,1,1,1571,33.12046787845119
DENTRUN,1,22.99,22.99,4.3,1566,1,5.0,1.0,1,1,1566,31.63474844213089
fabdog,2,,,4.35,1558,2,5.0,1.0,1,2,1558,31.980329430401326
ONTWOPETS,1,12.99,12.99,4.4,1558,3,3.6666666666666665,1.0,1,1,1558,32.34791942385422
Brave Bark,1,38.99,38.99,4.3,1553,1,2.0,1.0,1,1,1553,31.598926382988648
Stoney River,1,,,4.4,1549,1,5.0,1.0,1,1,1549,32.32244492361849
Beacozofu,1,11.99,11.99,4.4,1544,1,2.0,1.0,1,1,1544,32.30822843306012
Lucky Dog,1,259.87,259.87,4.5,1543,1,5.0,1.0,1,1,1543,33.03959278763125
ETTA SAYS!,2,46.49,46.49,4.65,1537,2,5.0,1.0,1,1,1537,34.12280739780499
FURRYFECTION,1,24.99,24.99,4.4,1533,1,5.0,0.0,1,1,1533,32.27678952047969
Dog Quality,1,19.95,19.95,3.5,1531,1,5.0,1.0,1,1,1531,25.670152726051878
FluffyDream,1,27.99,27.99,4.7,1529,1,4.0,1.0,1,1,1529,34.46520816761646
HACHIKITTY,1,18.98,18.98,4.6,1527,1,5.0,1.0,1,1,1527,33.72588886074174
PICK FOR LIFE,1,9.99,9.99,3.3,1527,1,2.0,1.0,1,1,1527,24.194659400097336
PetBoBo,2,12.58,12.58,3.75,1519,2,5.0,1.0,1,2,1519,27.474246051901208
Bark Appeal,1,21.99,21.99,4.5,1518,1,4.0,1.0,1,1,1518,32.96613376168098
NICREW,1,9.99,9.99,4.4,1517,1,4.0,1.0,1,1,1517,32.230655415004534
CREDIT 5 STAR,1,9.99,9.99,4.0,1513,2,4.0,1.0,1,1,1513,29.290041735989575
Youngever,1,11.99,11.99,4.5,1513,1,5.0,1.0,1,1,1513,32.95129695298827
Pet Faves,1,9.9,9.9,4.6,1500,1,5.0,1.0,1,1,1500,33.64387942551392
BeamsWork,1,149.95,149.95,4.5,1496,1,5.0,1.0,1,1,1496,32.90048272988833
Quickun,1,7.99,7.99,3.8,1496,1,5.0,1.0,1,1,1496,27.78262986079459
Coopupet,1,45.99,45.99,4.2,1494,1,5.0,1.0,1,1,1494,30.701502240464105
otoez,1,19.99,19.99,4.3,1491,2,3.5,1.0,1,1,1491,31.423852957283934
DEZIZEUSK9,1,21.23,21.23,4.5,1487,1,4.0,1.0,1,1,1487,32.87334696926867
LOCHAS,1,20.99,20.99,4.5,1486,1,3.0,1.0,1,1,1486,32.8703217590707
Fuz Bigaza,1,12.99,12.99,4.4,1485,1,5.0,1.0,1,1,1485,32.1369101912219
DOGWONG,1,16.99,16.99,4.6,1480,1,5.0,1.0,1,1,1480,33.58217494563187
MON2SUN,1,25.99,25.99,4.4,1480,1,2.0,1.0,1,1,1480,32.12208038277832
Max & Marlow,1,32.38,32.38,4.5,1480,2,5.0,1.0,1,1,1480,32.8521276642051
K9 Connoisseur,1,22.99,22.99,4.4,1477,1,5.0,1.0,1,1,1477,32.11315844663585
Bougainvillea,1,16.99,16.99,3.9,1470,2,3.0,1.0,1,1,1470,28.445421110345606
DrTim's Aquatics,1,14.87,14.87,4.4,1469,1,3.0,1.0,1,1,1469,32.08927779100024
DOGNESS,2,22.49,22.49,4.0,1468,2,3.0,1.0,2,2,1468,29.16934870469551
Petkin,1,28.99,28.99,4.7,1467,1,5.0,1.0,1,1,1467,34.270784183119964
faroro,1,69.99,69.99,4.5,1458,1,5.0,1.0,1,1,1458,32.78477946835253
Karma,1,58.99,58.99,4.4,1440,2,3.5,0.0,1,1,1440,32.001607422397896
Evanger's,1,27.48,27.48,4.5,1436,2,3.0,1.0,1,1,1436,32.71640798735561
Himalayan Secrets,1,39.95,39.95,4.3,1435,1,2.0,1.0,1,1,1435,31.259352023315127
Vealind,1,13.99,13.99,4.0,1433,1,1.0,1.0,1,1,1433,29.072892084638262
MOKCCI,1,26.99,26.99,4.0,1431,1,5.0,0.0,1,1,1431,29.067309390082364
PetLike,1,11.99,11.99,4.7,1429,1,5.0,1.0,1,1,1429,34.14751969929358
Fresh News Paper Cat Litter,1,12.48,12.48,4.5,1425,1,5.0,1.0,1,1,1425,32.68182870438409
Simple Deluxe,1,,,4.4,1420,1,1.0,1.0,1,1,1420,31.940110963627244
Bolbove,1,12.99,12.99,4.5,1415,1,5.0,1.0,1,1,1415,32.650160734141494
Allisandro,2,30.495,30.495,4.65,1406,7,4.666666666666666,1.0,2,1,1406,33.70885001558191
Alemon,1,12.99,12.99,4.2,1398,1,5.0,1.0,1,1,1398,30.422754493595026
Yokee,3,54.32333333333333,46.99,4.333333333333333,1390,3,5.0,1.0,2,2,1390,31.363705498334916
Monsin,1,9.99,9.99,4.7,1390,1,5.0,1.0,1,1,1390,34.017557502040184
Whistle,1,29.95,29.95,4.3,1390,2,5.0,1.0,1,1,1390,31.122446225270803
SCPET,1,27.99,27.99,4.4,1388,1,5.0,0.0,1,1,1388,31.839893108119117
SpecialYou,3,15.99,15.99,4.333333333333333,1387,3,4.333333333333333,1.0,1,1,1387,31.354349611289248
BFPETHOME,1,37.99,37.99,4.4,1387,1,5.0,1.0,1,1,1387,31.836724220693704
SavvyBeast,1,23.99,23.99,4.5,1380,1,5.0,1.0,1,1,1380,32.537534190341816
MYLUCKYTAG,2,11.95,11.95,4.5,1377,2,5.0,1.0,1,1,1377,32.52774803208122
Mkono,1,12.99,12.99,4.4,1376,1,5.0,1.0,1,1,1376,31.801714994406083
Topmart,2,67.49,67.49,4.2,1367,2,3.0,1.0,1,2,1367,30.328641412366483
Canine Caviar,1,44.99,44.99,4.5,1365,5,5.0,0.4,1,1,1365,32.48838918058831
Deluxe Naturals,1,65.95,65.95,4.6,1357,3,4.666666666666667,1.0,1,1,1357,33.18333421734575
Funtone Colors,1,15.97,15.97,4.4,1357,1,5.0,1.0,1,1,1357,31.740580555722026
POMIU,1,11.99,11.99,4.0,1357,1,4.0,1.0,1,1,1357,28.855073232474567
CATHYLIFE,1,9.99,9.99,4.5,1354,1,5.0,1.0,1,1,1354,32.45200529991211
BoxiePro,1,21.99,21.99,3.9,1353,6,4.333333333333333,0.0,1,1,1353,28.12219196854166
Humble Pet,1,17.99,17.99,4.7,1352,1,5.0,1.0,1,1,1352,33.8873742524027
K2xLabs,1,18.98,18.98,4.4,1343,2,5.0,1.0,1,1,1343,31.69498429276562
Segarty,1,25.99,25.99,4.7,1342,1,5.0,0.0,1,1,1342,33.85250762365922
NAC&ZAC,1,24.99,24.99,3.5,1341,2,4.5,1.0,1,1,1341,25.206707111360696
aingycy,1,9.99,9.99,3.9,1333,1,5.0,1.0,1,1,1333,28.064155183254716
coohgrubs,1,59.99,59.99,4.8,1333,1,5.0,0.0,1,1,1333,34.54049868708273
AMOFY,1,31.99,31.99,4.5,1326,2,5.0,1.0,1,1,1326,32.35804215449493
WhiteTail Naturals,1,24.99,24.99,4.5,1325,1,5.0,1.0,1,1,1325,32.35464976835613
Conair,1,,,4.7,1324,2,5.0,1.0,1,1,1324,33.78908837057552
Creation Core,2,15.785,15.785,4.25,1321,2,5.0,1.0,1,2,1321,30.54432933674943
Dave's Pet Food,1,48.99,48.99,4.1,1318,1,2.0,1.0,1,1,1318,29.456979526140987
Outus,1,7.99,7.99,4.5,1313,1,5.0,0.0,1,1,1313,32.3137403957005
Pet Greens,1,6.49,6.49,4.4,1307,1,5.0,1.0,1,1,1307,31.575519940875438
Finnex,1,89.99,89.99,4.2,1306,1,5.0,0.0,1,1,1306,30.13705679722173
PEEKAB,1,26.97,26.97,4.1,1305,1,5.0,1.0,1,1,1305,29.41636967032914
DEBANG HOME,1,49.99,49.99,4.6,1302,1,5.0,0.0,1,1,1302,32.99315305477428
PURRfect Cat Toys,1,11.76,11.76,4.6,1301,4,3.75,1.0,1,1,1301,32.989621384735166
Hurtta,2,,,4.5,1296,2,5.0,1.0,1,2,1296,32.255141329424
Topsung,1,12.99,12.99,3.8,1292,1,5.0,1.0,1,1,1292,27.225937439333055
BENTOPAL,2,11.99,11.99,4.2,1287,3,3.5,0.75,1,1,1287,30.075552807990057
Dermoscent,1,24.95,24.95,4.5,1284,1,2.0,1.0,1,1,1284,32.21331298798194
KINTOR,1,12.99,12.99,4.6,1278,1,4.0,1.0,1,1,1278,32.907635487262674
YY FOREYY,1,17.99,17.99,4.8,1276,1,5.0,0.0,1,1,1276,34.33089050895619
OxGord,1,22.98,22.98,4.3,1264,1,1.0,1.0,1,1,1264,30.714157824994967
Healers,1,29.49,29.49,3.5,1261,1,4.0,1.0,1,1,1261,24.991585650854052
Regal Dog Products,1,15.99,15.99,4.6,1256,1,4.0,1.0,1,1,1256,32.827822759515136
EHEYCIGA,2,59.864999999999995,59.864999999999995,4.55,1253,2,4.5,0.0,1,1,1253,32.46012643142754
PETNANNY,3,27.656666666666666,24.99,4.433333333333334,1248,3,4.666666666666667,1.0,1,1,1248,31.61010339489006
Newman's Own,1,,,4.8,1247,4,4.75,0.0,1,1,1247,34.22062823486099
TENINYU,1,20.9,20.9,4.4,1247,1,5.0,1.0,1,1,1247,31.368909215289246
LaRoo,2,8.99,8.99,4.15,1246,3,4.5,0.5,1,2,1246,29.583258174572155
A4Pet,1,27.99,27.99,4.6,1244,1,4.0,1.0,1,1,1244,32.78369772093451
PawFam,1,,,4.4,1244,1,4.0,0.0,1,1,1244,31.358319559154758
OODOSI,1,10.9,10.9,4.5,1243,2,5.0,1.0,1,1,1243,32.06739272984606
Tifereth,1,13.99,13.99,4.7,1242,2,4.5,1.0,1,1,1242,33.488830530100344
VIILOCK,1,13.98,13.98,4.4,1238,1,5.0,1.0,1,1,1238,31.33706347916823
Earthborn Holistic,4,,,4.55,1237,5,4.875,0.25,1,2,1237,32.40169866226266
North American Pet,1,,,4.2,1234,2,4.5,0.5,1,1,1234,29.899070246060727
balabuki,1,11.99,11.99,4.3,1229,1,1.0,0.0,1,1,1229,30.59350862797579
Diamondg,1,39.99,39.99,4.3,1226,2,3.5,1.0,1,0,1226,30.58300801225692
Twistix,1,6.99,6.99,4.5,1225,3,4.666666666666667,1.0,1,1,1225,32.0018045242327
Pets vv,1,11.99,11.99,4.2,1224,1,2.0,1.0,1,1,1224,29.864923716511075
X-XDUN,1,10.99,10.99,4.2,1220,1,4.0,1.0,1,1,1220,29.85118699126496
CHUKCHI,1,6.99,6.99,4.6,1219,1,5.0,1.0,1,1,1219,32.69038823354559
Inception,3,26.235,26.235,4.233333333333333,1217,26,4.8,0.08888888888888889,1,2,1217,30.077687064342335
Geyoga,1,15.99,15.99,4.3,1216,2,4.0,1.0,1,1,1216,30.547819599846363
Pawfly,1,5.99,5.99,4.5,1211,1,5.0,1.0,1,1,1211,31.95012224983167
Resco,2,16.99,16.99,4.45,1208,4,3.5,1.0,2,1,1208,31.584092385235827
JoyToy,1,11.99,11.99,4.4,1203,1,5.0,1.0,1,1,1203,31.210980353822574
MATCHY2U,1,18.59,18.59,3.5,1199,1,1.0,1.0,1,1,1199,24.815268925216323
Victor,1,18.99,18.99,4.7,1182,1,5.0,1.0,1,1,1182,33.25630166069842
TTLXRL,1,8.99,8.99,3.9,1180,1,5.0,1.0,1,1,1180,27.589055583169714
Oh You Lucky Dog!,1,19.97,19.97,3.9,1174,1,5.0,1.0,1,1,1174,27.56919136365521
Front Porch Pets,1,96.89,96.89,4.7,1173,2,5.0,1.0,1,1,1173,33.220408401823796
Himalayan Dog Chew,1,20.47,20.47,4.5,1173,21,3.9523809523809526,0.9523809523809523,1,1,1173,31.80677400174619
PETLOFT,1,9.99,9.99,4.0,1173,1,5.0,1.0,1,1,1173,28.27268800155217
Magic Dog,1,26.99,26.99,4.5,1169,1,5.0,1.0,1,1,1169,31.79141562506311
LIVINGO,1,11.99,11.99,4.2,1166,1,5.0,1.0,1,1,1166,29.661204855603536
YOPETAYU,1,11.99,11.99,4.4,1164,2,5.0,0.5,1,1,1164,31.066096010399125
ESPAWDA,1,24.99,24.99,4.1,1162,1,3.0,1.0,1,1,1162,28.940908425326523
ADVENTUREMORE,1,19.99,19.99,4.2,1160,2,5.0,1.0,1,1,1160,29.639555323131145
LIFIS,1,32.99,32.99,4.2,1156,1,5.0,1.0,1,1,1156,29.625060054213446
Dogswell,5,6.99,6.99,4.0,1154,9,3.4,1.0,1,3,1154,28.207422491823575
QingLuo,1,11.99,11.99,4.4,1154,1,5.0,1.0,1,1,1154,31.028164741005934
Hollypet,2,28.99,28.99,4.4,1151,2,5.0,1.0,2,1,1151,31.016721301525685
Allstar Innovations,1,,,2.8,1146,3,3.0,1.0,1,1,1146,19.725734327962236
K9 Natural,1,44.49,44.49,4.6,1140,1,1.0,1.0,1,1,1140,32.382437609365546
OrgMemory,1,23.75,23.75,4.1,1139,1,5.0,1.0,1,1,1139,28.859012519693017
PAEYOOR,1,13.99,13.99,4.0,1138,1,5.0,0.0,1,1,1138,28.151623853788728
Coomour,1,12.99,12.99,4.4,1131,1,3.0,1.0,1,1,1131,30.93966153855777
PETTOM,2,13.99,13.99,4.45,1130,2,4.5,0.5,2,2,1130,31.287315768716738
Lucky Premium Treats,2,43.315,43.315,4.35,1128,6,4.4,0.5,1,1,1128,30.576530904051026
Nite Ize,3,21.823333333333334,22.49,4.133333333333333,1127,3,4.666666666666667,1.0,1,1,1127,29.049899252506417
wangstar,1,13.99,13.99,4.2,1125,2,5.0,1.0,1,1,1125,29.510992596538472
VARMTOR,2,33.99,33.99,4.4,1124,2,4.0,0.5,2,2,1124,30.912368584409492
DOGSAYS,1,10.99,10.99,4.8,1118,1,4.0,1.0,1,1,1118,33.696915399897236
Pets&Goods,1,8.98,8.98,4.5,1116,1,4.0,1.0,1,1,1116,31.582808095811405
XISTEST,1,9.99,9.99,3.4,1115,1,5.0,0.0,1,1,1115,23.859520886000272
NWFHTD,1,12.99,12.99,4.6,1114,1,5.0,1.0,1,1,1114,32.27640454591341
Lucky Farm,1,39.99,39.99,4.3,1113,1,5.0,1.0,1,1,1113,30.167563408095088
Premo Probiotic,1,29.97,29.97,4.2,1113,3,2.6666666666666665,1.0,1,1,1113,29.465992166046366
Petiry,1,7.99,7.99,4.6,1105,2,5.0,1.0,1,1,1105,32.23912383757849
Sunglow,1,7.88,7.88,4.3,1100,2,5.0,0.5,1,1,1100,30.117088787907523
JackSuper,1,15.98,15.98,3.8,1095,1,1.0,1.0,1,1,1095,26.597805376530253
K9 Care Labs,1,,,4.3,1092,1,5.0,1.0,1,1,1092,30.085730399159115
Bangp,1,11.97,11.97,4.4,1088,1,2.0,1.0,1,1,1088,30.76926654090503
Green Butterfly Brands,1,14.95,14.95,4.5,1088,2,5.0,1.0,1,1,1088,31.46856805319832
The Spruce,1,18.99,18.99,4.2,1086,3,3.3333333333333335,1.0,1,1,1086,29.36294292590908
Flashseen,2,17.14,17.14,4.25,1081,2,4.5,1.0,1,1,1081,29.692907452477314
Wainbowa,1,16.99,16.99,4.2,1081,1,5.0,1.0,1,1,1081,29.343579129506992
Yellow Dog Design,6,13.994,11.99,4.1499999999999995,1078,7,4.083333333333333,1.0,1,2,1078,28.982728355821255
CHEE RAY,1,28.0,28.0,4.6,1074,1,5.0,1.0,1,1,1074,32.108349326584104
Flexzion,2,67.97,67.97,4.35,1073,2,4.0,1.0,1,2,1073,30.359281946549324
ActiveDogs.com,2,38.225,38.225,4.35,1068,2,2.0,1.0,1,1,1068,30.338983262958944
Awesome Aquatic,1,14.99,14.99,4.5,1065,1,5.0,1.0,1,1,1065,31.372508721266055
YUMA'S,3,18.323333333333334,13.99,4.333333333333333,1063,5,4.555555555555556,0.3333333333333333,2,2,1063,30.20242623624022
TWINCRITTERS,1,65.88,65.88,4.7,1061,3,4.666666666666667,0.6666666666666666,1,1,1061,32.74917324846886
FATTY CHOWCHOW,1,23.99,23.99,4.3,1057,2,3.0,1.0,1,1,1057,29.94578313339845
Gtongoko,1,39.99,39.99,4.3,1057,1,3.0,1.0,1,1,1057,29.94578313339845
Diggin' Your Dog,1,14.99,14.99,4.6,1055,1,5.0,1.0,1,1,1055,32.02631993562455
Lahas,1,15.59,15.59,4.1,1054,2,3.5,0.0,1,1,1054,28.541313788231683
SOJOS,1,,,4.2,1049,2,5.0,1.0,1,1,1049,29.21749086123659
Sundrawy,1,16.99,16.99,4.7,1048,1,5.0,1.0,1,1,1048,32.691285259462596
123 Treats,3,37.656666666666666,33.99,4.2,1046,3,4.666666666666667,1.0,1,1,1046,29.205473685656255
OOLAHLAH,2,8.985,8.985,4.199999999999999,1046,4,4.0,1.0,1,1,1046,29.20547368565625
MADE TO ROAM,1,24.99,24.99,4.7,1045,1,5.0,1.0,1,1,1045,32.67782462973688
K9warehouse,3,27.89,28.09,4.233333333333333,1044,3,4.0,0.3333333333333333,1,1,1044,29.429168829288727
Geyecete,3,25.323333333333334,25.99,4.266666666666667,1043,3,5.0,1.0,1,1,1043,29.656809678688358
FURRY FIDO,1,22.99,22.99,4.2,1040,1,5.0,1.0,1,1,1040,29.181335688182873
Bonne et Filou,1,20.02,20.02,4.3,1039,1,5.0,0.0,1,1,1039,29.8719967661823
HurriK9,1,59.99,59.99,4.2,1038,1,5.0,1.0,1,1,1038,29.173258762616754
Tooth & Honey,2,39.5,39.5,4.7,1035,3,4.75,1.0,1,1,1035,32.63267538725131
Squishy Face Studio,1,,,4.6,1035,1,4.0,1.0,1,1,1035,31.93836314496937
Top Chews,1,39.99,39.99,4.5,1029,4,4.25,1.0,1,1,1029,31.21791336550657
BXI,1,12.99,12.99,4.5,1022,2,4.0,1.0,1,1,1022,31.18722644678232
BARMI,1,13.99,13.99,4.4,1020,1,5.0,0.0,1,1,1020,30.48556639992453
LSAIFATER,2,26.990000000000002,26.990000000000002,4.199999999999999,1016,3,3.75,0.5,1,1,1016,29.083372063403946
Checkups,1,39.48,39.48,4.8,1013,1,5.0,1.0,1,1,1013,33.22395928392542
oneisall,2,32.99,32.99,4.300000000000001,1009,2,5.0,0.5,2,2,1009,29.746134122291814
Petoo,1,24.99,24.99,4.6,999,1,5.0,1.0,1,1,999,31.775674283317827
Cats Incredible,1,,,4.4,996,1,5.0,1.0,1,1,996,30.38090338783209
TwoEar,2,18.39,18.39,4.449999999999999,993,3,4.75,1.0,1,2,993,30.71273056962175
AOKLANT,3,9.99,9.99,4.3999999999999995,990,9,4.111111111111111,0.0,2,1,990,30.354343951051945
Butler Sales,1,9.99,9.99,3.8,988,2,5.0,0.5,1,0,988,26.207438460166305
EVBEA,1,14.99,14.99,4.1,987,1,4.0,0.0,1,1,987,28.272299060766258
ZenPet,1,33.73,33.73,3.9,986,1,5.0,1.0,1,1,986,26.88921315379058
PRAIRIE DOG PET PRODUCTS,5,21.98,21.98,4.12,982,5,5.0,0.2,1,1,982,28.389309575006326
Outdoor Dog Supply,1,13.95,13.95,4.8,981,1,5.0,1.0,1,1,981,33.070038280101436
YOY,1,9.97,9.97,4.6,974,1,1.0,1.0,1,1,974,31.659212366590094
Fuzilin,1,5.38,5.38,3.5,972,1,5.0,1.0,1,1,972,24.081344287651017
Harikaji,2,11.49,11.49,4.1,968,2,5.0,1.0,2,2,968,28.19268490875214
Incredible Solutions,1,,,4.6,967,2,5.0,1.0,1,1,967,31.62606760147225
GOHOO PET,1,34.99,34.99,4.3,963,1,4.0,0.0,1,1,963,29.545692566825345
Pawdoer,1,11.99,11.99,4.5,958,1,5.0,1.0,1,1,958,30.896509836975472
BAWAN,1,10.79,10.79,4.3,955,1,5.0,1.0,1,1,955,29.509859026121024
NOBER,1,8.99,8.99,4.6,946,3,5.0,1.0,1,1,946,31.525175828655957
HDKUW,1,10.99,10.99,4.4,943,1,5.0,1.0,1,1,943,30.140555131040205
Dechra,2,,,4.7,940,2,3.0,1.0,1,1,940,32.18063275605128
